jedi071_10_2_simple,0.008998,0.010997,0.013997,0.016996,0.018996,0.021996,0.023996,0.026995,0.028995,0.031994,0.034994,0.036993,0.039993,0.041993,0.044993,0.046992,0.049991,0.051991,0.054991,0.057990,0.060989,0.063989,0.066989,0.070988,0.072988,0.076987,0.079987,0.082986,0.085986,0.087986,0.090986,0.093984,;

jedi071_10_2_stor,0.007998,0.008998,0.008998,0.009998,0.010998,0.011998,0.011998,0.012997,0.013996,0.013996,0.014996,0.015996,0.015996,0.015996,0.016996,0.017996,0.017996,0.018996,0.019996,0.019996,0.020996,0.020996,0.021996,0.022996,0.022996,0.023996,0.024995,0.024995,0.025995,0.026995,0.026995,;


jedi071_11_3_simple,0.008998,0.010998,0.012997,0.013996,0.015996,0.017996,0.019996,0.021996,0.023996,0.025995,0.027995,0.029994,0.031994,0.033994,0.036993,0.037993,0.039993,0.041993,0.043993,0.046992,0.049991,0.051991,0.054990,0.056990,0.058990,0.060990,0.062989,0.065989,0.067989,0.069989,0.071988,0.074988,;

jedi071_11_3_stor,0.007998,0.008998,0.008998,0.009998,0.009998,0.010998,0.010998,0.011997,0.011997,0.012997,0.012997,0.012997,0.013997,0.013997,0.014997,0.014997,0.015996,0.015996,0.017996,0.017996,0.017996,0.017996,0.018996,0.018996,0.018996,0.019996,0.019996,0.020995,0.021995,0.022995,0.023995,;


jedi071_12_1_simple,0.008998,0.011997,0.014997,0.016996,0.018996,0.020995,0.022995,0.024995,0.026995,0.028994,0.030994,0.032994,0.033994,0.036994,0.037994,0.039993,0.041993,0.043992,0.045992,0.047992,0.050992,0.053991,0.055991,0.057990,0.059990,0.061990,0.063990,0.065989,0.068988,0.070988,0.073988,0.075987,;

jedi071_12_1_stor,0.008998,0.008998,0.009998,0.009998,0.010998,0.010998,0.011997,0.011997,0.012997,0.012997,0.013997,0.014997,0.015996,0.015996,0.015996,0.015996,0.016996,0.016996,0.017996,0.017996,0.018996,0.018996,0.019996,0.020995,0.021995,0.021995,0.021995,0.022995,0.022995,0.023995,0.023995,;


jedi071_13_2_simple,0.008998,0.011997,0.013997,0.016996,0.019996,0.021996,0.025995,0.027995,0.030994,0.032994,0.034994,0.037993,0.040993,0.042992,0.044992,0.047992,0.050991,0.052991,0.056990,0.058990,0.061990,0.064989,0.067988,0.070988,0.073988,0.076988,0.079986,0.082986,0.086986,0.089986,0.092985,0.095985,;

jedi071_13_2_stor,0.008998,0.008998,0.009997,0.009997,0.010997,0.011997,0.011997,0.012997,0.012997,0.013997,0.013997,0.014997,0.015996,0.015996,0.016996,0.018996,0.018996,0.019996,0.019996,0.020996,0.021996,0.021996,0.022996,0.023996,0.023996,0.024996,0.024996,0.025995,0.026995,0.026995,0.027994,;


jedi071_14_3_simple,0.009998,0.011998,0.013996,0.015996,0.017996,0.019996,0.021996,0.023996,0.025996,0.027994,0.029994,0.031994,0.033994,0.035994,0.038993,0.039993,0.040993,0.042992,0.045992,0.047992,0.050992,0.052991,0.055991,0.057991,0.059990,0.062989,0.065989,0.068989,0.070988,0.073987,0.076987,0.079987,;

jedi071_14_3_stor,0.007998,0.008998,0.008998,0.009998,0.010998,0.011998,0.011998,0.011998,0.012997,0.012997,0.013997,0.014997,0.014997,0.014997,0.014997,0.015997,0.015997,0.016996,0.017996,0.017996,0.017996,0.018996,0.018996,0.019996,0.019996,0.020996,0.020996,0.021996,0.021996,0.022996,0.022996,;


jedi071_15_1_simple,0.008998,0.009998,0.011998,0.013997,0.015996,0.017996,0.019996,0.022996,0.024996,0.026995,0.028995,0.030995,0.032994,0.034993,0.036993,0.038993,0.040993,0.042993,0.044993,0.046992,0.049991,0.051991,0.054991,0.057990,0.059989,0.062989,0.064989,0.067989,0.069989,0.072987,0.075987,0.078987,;

jedi071_15_1_stor,0.007998,0.008998,0.009998,0.009998,0.010998,0.011998,0.011998,0.011998,0.011998,0.012997,0.012997,0.013996,0.013996,0.014996,0.014996,0.015996,0.015996,0.015996,0.016996,0.016996,0.017996,0.017996,0.018996,0.018996,0.019996,0.019996,0.020996,0.020996,0.021996,0.021996,0.023996,;


jedi071_16_2_simple,0.008998,0.011998,0.013997,0.016996,0.018996,0.021996,0.023995,0.027995,0.029995,0.032994,0.034993,0.037993,0.040993,0.043992,0.045992,0.047992,0.050992,0.053990,0.056990,0.059990,0.063989,0.066989,0.070988,0.073988,0.076987,0.079987,0.083986,0.086985,0.089985,0.094984,0.096984,0.100984,;

jedi071_16_2_stor,0.007998,0.008998,0.008998,0.009998,0.010998,0.010998,0.011998,0.012997,0.012997,0.013996,0.014996,0.014996,0.015996,0.015996,0.016996,0.017996,0.017996,0.018996,0.018996,0.019996,0.020996,0.021996,0.021996,0.022996,0.022996,0.023996,0.023996,0.024996,0.025996,0.025996,0.026995,;


jedi071_17_3_simple,0.008998,0.010998,0.011997,0.013997,0.015997,0.017996,0.019996,0.021995,0.023995,0.025995,0.027994,0.029994,0.031994,0.032994,0.034993,0.036993,0.038993,0.040993,0.043992,0.047992,0.048992,0.050992,0.053991,0.055990,0.058990,0.060990,0.062990,0.065989,0.067988,0.069988,0.071988,0.074988,;

jedi071_17_3_stor,0.007998,0.008998,0.008998,0.009998,0.009998,0.010997,0.011997,0.011997,0.012997,0.013997,0.014997,0.014997,0.014997,0.014997,0.016996,0.016996,0.016996,0.017996,0.018996,0.018996,0.019996,0.019996,0.020996,0.020996,0.021996,0.021996,0.022996,0.022996,0.023996,0.023996,0.024995,;


jedi071_18_1_simple,0.009998,0.011997,0.013997,0.015996,0.017996,0.019996,0.021996,0.023996,0.025995,0.026995,0.028994,0.030994,0.032994,0.034994,0.036993,0.039992,0.040992,0.042992,0.044992,0.047992,0.049992,0.051992,0.053991,0.055991,0.058990,0.061989,0.063989,0.065989,0.067989,0.070988,0.071988,0.073988,;

jedi071_18_1_stor,0.007998,0.008998,0.009998,0.009998,0.009998,0.010997,0.010997,0.010997,0.011997,0.012997,0.012997,0.013997,0.013997,0.014997,0.014997,0.015997,0.015997,0.016997,0.016997,0.017997,0.017997,0.018997,0.018997,0.018997,0.019996,0.019996,0.020996,0.020996,0.021995,0.021995,0.022995,;


jedi071_19_2_simple,0.009998,0.011997,0.013997,0.016997,0.018997,0.021995,0.024995,0.026995,0.029994,0.031994,0.034993,0.037993,0.039993,0.042993,0.044992,0.046992,0.049992,0.051992,0.054991,0.058990,0.061990,0.065988,0.068988,0.071988,0.074988,0.077988,0.081986,0.084986,0.087986,0.090986,0.093985,0.096984,;

jedi071_19_2_stor,0.007998,0.008998,0.009997,0.009997,0.010997,0.011997,0.012997,0.012997,0.013997,0.013997,0.014997,0.015997,0.015997,0.016997,0.017997,0.018996,0.019996,0.020996,0.020996,0.021996,0.022996,0.024996,0.024996,0.025995,0.025995,0.026995,0.027995,0.028995,0.029995,0.029995,0.030995,;


jedi071_20_3_simple,0.008998,0.010998,0.012997,0.014996,0.016996,0.018996,0.020996,0.022996,0.024995,0.026995,0.028995,0.030995,0.031994,0.034994,0.036993,0.038993,0.040992,0.042992,0.044992,0.046992,0.049992,0.052991,0.056990,0.059990,0.062990,0.065989,0.067988,0.070988,0.074988,0.077988,0.079986,0.081986,;

jedi071_20_3_stor,0.007998,0.008997,0.008997,0.009997,0.009997,0.010997,0.010997,0.011997,0.011997,0.012997,0.013997,0.013997,0.013997,0.014997,0.014997,0.015997,0.015997,0.015997,0.016997,0.017997,0.017997,0.017997,0.018996,0.018996,0.019996,0.019996,0.020996,0.020996,0.021996,0.021996,0.022996,;


jedi071_21_1_simple,0.008998,0.010998,0.012997,0.014996,0.016996,0.018996,0.020996,0.022996,0.024995,0.026995,0.028995,0.030995,0.032994,0.034994,0.036993,0.038993,0.040993,0.043992,0.045992,0.047992,0.050992,0.054990,0.057990,0.061990,0.065989,0.068989,0.071989,0.074987,0.079987,0.082987,0.084986,0.086986,;

jedi071_21_1_stor,0.007998,0.008998,0.008998,0.009998,0.009998,0.010998,0.011997,0.011997,0.012997,0.012997,0.013997,0.013997,0.014997,0.014997,0.015997,0.015997,0.016997,0.016997,0.017996,0.017996,0.018996,0.018996,0.019996,0.020996,0.020996,0.021996,0.021996,0.022996,0.022996,0.023995,0.023995,;


jedi071_22_2_simple,0.008997,0.012997,0.014997,0.017996,0.020996,0.023996,0.025995,0.028994,0.031994,0.034994,0.037993,0.040993,0.043993,0.046992,0.049991,0.051991,0.054991,0.057990,0.061989,0.064989,0.068989,0.071988,0.075987,0.079987,0.083986,0.087985,0.091985,0.094985,0.098984,0.101983,0.104983,0.107983,;

jedi071_22_2_stor,0.007997,0.008997,0.009997,0.009997,0.010997,0.011997,0.012997,0.012997,0.013997,0.014997,0.014997,0.015997,0.017997,0.017997,0.017997,0.018997,0.019996,0.019996,0.020996,0.021995,0.021995,0.022995,0.023995,0.023995,0.024995,0.025995,0.026995,0.026995,0.027995,0.028995,0.028995,;


jedi071_2_3_simple,0.008998,0.010998,0.012997,0.015996,0.017996,0.019996,0.021996,0.024995,0.026995,0.028994,0.030994,0.033994,0.035994,0.037993,0.039992,0.041992,0.043992,0.046992,0.049992,0.051992,0.053990,0.055990,0.058990,0.060990,0.064989,0.066989,0.069988,0.072988,0.075988,0.078987,0.080986,0.083986,;

jedi071_2_3_stor,0.007998,0.008998,0.008998,0.009998,0.009998,0.010997,0.010997,0.012997,0.012997,0.012997,0.012997,0.013996,0.013996,0.014996,0.015996,0.015996,0.016996,0.016996,0.017996,0.017996,0.018996,0.018996,0.019996,0.019996,0.020996,0.020996,0.021996,0.021996,0.022996,0.022996,0.023995,;


jedi071_3_1_simple,0.008998,0.010997,0.012997,0.014997,0.016997,0.018996,0.021995,0.023995,0.025995,0.028994,0.029994,0.031994,0.033994,0.036994,0.039993,0.042993,0.044993,0.045992,0.047992,0.049992,0.052991,0.054991,0.057990,0.059989,0.063989,0.066989,0.069989,0.072988,0.075987,0.078987,0.080987,0.083987,;

